system:index,NDVI,temperature,.geo
1256,-0.008681273087859154,29.95655873000004,"{""type"":""Point"",""coordinates"":[76.16274140499343,9.855091765615208]}"
1257,-0.016688387840986252,29.69678921000002,"{""type"":""Point"",""coordinates"":[76.15964560629072,9.96862370643682]}"
1258,-0.027156947180628777,30.29665172,"{""type"":""Point"",""coordinates"":[76.30244201470602,9.916541585966423]}"
1259,-0.034872908145189285,30.53933114,"{""type"":""Point"",""coordinates"":[76.35690163481348,9.887474957198311]}"
1260,0.2290426641702652,36.22008038000001,"{""type"":""Point"",""coordinates"":[76.3457240778712,9.980261910192619]}"
1261,0.12548555433750153,38.182023860000044,"{""type"":""Point"",""coordinates"":[76.32006317776379,9.991007961447636]}"
1262,0.3488370478153229,32.39702500999999,"{""type"":""Point"",""coordinates"":[76.35081311375339,9.991032480776084]}"
1263,0.19059787690639496,37.58899739,"{""type"":""Point"",""coordinates"":[76.27624075961599,9.912239061929386]}"
1264,-0.00925520807504654,29.77027664000002,"{""type"":""Point"",""coordinates"":[76.13806091230096,9.95787404110881]}"
1265,-0.011480323038995266,30.221455280000015,"{""type"":""Point"",""coordinates"":[76.23326029119501,9.857048548050123]}"
1266,-0.007860684767365456,29.81300189000001,"{""type"":""Point"",""coordinates"":[76.22999069573778,9.823974036106206]}"
1267,0.23536095023155212,35.69712332000006,"{""type"":""Point"",""coordinates"":[76.28355864077022,10.047755825455162]}"
1268,-0.03321429714560509,30.18043904000001,"{""type"":""Point"",""coordinates"":[76.22460243721844,9.970967311600251]}"
1269,0.12165234237909317,31.670695760000058,"{""type"":""Point"",""coordinates"":[76.26325294902428,10.032778493398341]}"
1270,0.2429450899362564,36.466177819999984,"{""type"":""Point"",""coordinates"":[76.37452549569467,9.923177746645772]}"
1271,0.20367403328418732,36.069687499999986,"{""type"":""Point"",""coordinates"":[76.21429657794947,10.039929636088097]}"
1272,0.3390955626964569,32.947326230000016,"{""type"":""Point"",""coordinates"":[76.22928484407431,9.98486278843992]}"
1273,0.20933789014816284,36.55675535,"{""type"":""Point"",""coordinates"":[76.37086785058514,9.945025820465514]}"
1274,0.24139516055583954,36.21324434000002,"{""type"":""Point"",""coordinates"":[76.28663189658164,10.017994017433642]}"
1275,0.09221162647008896,36.57213644000001,"{""type"":""Point"",""coordinates"":[76.36435213390111,9.996720017846357]}"
1276,0.28262242674827576,34.43074691000004,"{""type"":""Point"",""coordinates"":[76.3294655940088,9.85691741290523]}"
1277,0.22745150327682495,35.79966392000003,"{""type"":""Point"",""coordinates"":[76.33021173328511,10.021296162093739]}"
1278,0.030357258394360542,30.981964730000016,"{""type"":""Point"",""coordinates"":[76.32897927854091,9.916748977438573]}"
1279,0.19493365287780762,35.70908639000004,"{""type"":""Point"",""coordinates"":[76.36977758035795,9.950742291370512]}"
1280,0.2798350155353546,39.08779916000003,"{""type"":""Point"",""coordinates"":[76.3033758840269,9.816535536216843]}"
1281,0.24342377483844757,37.48987481000003,"{""type"":""Point"",""coordinates"":[76.30412905993401,9.881720853421179]}"
1282,-0.038045961409807205,30.602564510000008,"{""type"":""Point"",""coordinates"":[76.35584281698273,9.8677112190359]}"
1283,0.20557254552841187,31.952682410000023,"{""type"":""Point"",""coordinates"":[76.29880634473389,9.845160318461684]}"
1284,-0.025455845519900322,31.120394540000007,"{""type"":""Point"",""coordinates"":[76.33349840753675,9.870756878795282]}"
1285,0.16914336383342743,36.09190462999999,"{""type"":""Point"",""coordinates"":[76.28236771221364,10.051327294738435]}"
1286,0.27286162972450256,36.30211286000002,"{""type"":""Point"",""coordinates"":[76.39347224721865,9.954455383587925]}"
1287,-0.007826011627912521,30.043718240000004,"{""type"":""Point"",""coordinates"":[76.19748863562945,9.821688471192438]}"
1288,0.31055912375450134,34.84432733000003,"{""type"":""Point"",""coordinates"":[76.32483765228746,9.836790045952556]}"
1289,-0.008018248714506626,29.910415460000024,"{""type"":""Point"",""coordinates"":[76.19856778738739,9.85432590079594]}"
1290,0.27307090163230896,34.26497294000001,"{""type"":""Point"",""coordinates"":[76.36498297166342,9.853067830297096]}"
1291,-0.008722628466784954,29.73951446000001,"{""type"":""Point"",""coordinates"":[76.16267417717901,9.919234874622745]}"
1292,-0.009188218042254448,29.88648932000001,"{""type"":""Point"",""coordinates"":[76.18177472309748,9.89327713621316]}"
1293,0.2900504171848297,34.596520880000014,"{""type"":""Point"",""coordinates"":[76.26433711878512,10.058902757444896]}"
1294,-0.0071531920693814754,29.83521902000004,"{""type"":""Point"",""coordinates"":[76.20661413207763,9.821403392781255]}"
1295,0.1150830015540123,38.33925278000004,"{""type"":""Point"",""coordinates"":[76.24707648316229,9.949488057597872]}"
1296,-0.016877470538020134,30.846952940000023,"{""type"":""Point"",""coordinates"":[76.27118094461825,10.007156580503937]}"
1298,0.1334449201822281,31.918502209999986,"{""type"":""Point"",""coordinates"":[76.26336777403851,10.024787605110102]}"
1299,-0.01644209586083889,30.32741390000001,"{""type"":""Point"",""coordinates"":[76.23794773581193,9.873912853521988]}"
1300,0.22008974850177765,36.59606258000002,"{""type"":""Point"",""coordinates"":[76.31699315321079,9.999170793596775]}"
1301,-0.01047572586685419,29.667736040000023,"{""type"":""Point"",""coordinates"":[76.14495234164589,9.969652731005134]}"
1302,0.31418347358703613,34.722987620000026,"{""type"":""Point"",""coordinates"":[76.34607816548787,9.822663294573065]}"
1303,0.1659650206565857,38.11024544000003,"{""type"":""Point"",""coordinates"":[76.29934728433132,10.033178388184277]}"
1304,0.11759481579065323,33.66340142000004,"{""type"":""Point"",""coordinates"":[76.22238422960777,10.020563386317846]}"
1305,-0.007945625111460686,29.737805450000025,"{""type"":""Point"",""coordinates"":[76.13660042840691,9.912912426576478]}"
1306,-0.014896819368004799,30.26247152000002,"{""type"":""Point"",""coordinates"":[76.24551356750187,9.825080530187769]}"
1307,-0.025562383234500885,31.089632359999996,"{""type"":""Point"",""coordinates"":[76.35086543232883,9.845691588559106]}"
1308,0.20745313167572021,36.74303744000002,"{""type"":""Point"",""coordinates"":[76.35852554055523,9.995443851083486]}"
1309,0.11494015902280807,38.67763676000004,"{""type"":""Point"",""coordinates"":[76.31408349704364,9.999921568957076]}"
1310,0.23851747810840607,33.759105980000015,"{""type"":""Point"",""coordinates"":[76.2380105264251,10.030472104854717]}"
1311,0.24565353989601135,32.125292419999994,"{""type"":""Point"",""coordinates"":[76.27850512755172,9.820676764590807]}"
1312,-0.026572074741125107,31.055452160000016,"{""type"":""Point"",""coordinates"":[76.260079279998,9.963327169865849]}"
1313,-0.03607897460460663,30.347922020000055,"{""type"":""Point"",""coordinates"":[76.2085788535655,9.990196740036012]}"
1314,-0.007813830859959126,29.912124470000037,"{""type"":""Point"",""coordinates"":[76.22133449344497,9.808895827722257]}"
1315,-0.011557948775589466,30.20265617000001,"{""type"":""Point"",""coordinates"":[76.23511430339205,9.860346985971196]}"
1316,-0.011230316944420338,30.086443490000022,"{""type"":""Point"",""coordinates"":[76.2035880162674,9.907219728814724]}"
1317,-0.01028459332883358,29.695080200000035,"{""type"":""Point"",""coordinates"":[76.14527246721191,9.930794333605721]}"
1318,-0.02137893997132778,29.85743615000004,"{""type"":""Point"",""coordinates"":[76.17302614178548,9.950917964506521]}"
1319,0.16471166908740997,38.14442564000001,"{""type"":""Point"",""coordinates"":[76.2846722875903,9.982481450593658]}"
1320,-0.0266724843531847,30.241963400000003,"{""type"":""Point"",""coordinates"":[76.26929548830122,9.807877622902728]}"
1321,-0.007505412213504314,29.715588319999995,"{""type"":""Point"",""coordinates"":[76.13580677997693,9.91815246547273]}"
1322,-0.01165808830410242,30.13771379000002,"{""type"":""Point"",""coordinates"":[76.21550596405174,9.893717927680967]}"
1323,-0.029412180185317993,30.252217459999997,"{""type"":""Point"",""coordinates"":[76.25948016812724,9.84600076495658]}"
1324,0.22117285430431366,35.22030953000001,"{""type"":""Point"",""coordinates"":[76.2818902279982,10.030622454936164]}"
1325,0.1362474411725998,37.43347748000002,"{""type"":""Point"",""coordinates"":[76.29402058002594,9.996919374059607]}"
1326,-0.0218092929571867,29.88648932000001,"{""type"":""Point"",""coordinates"":[76.1827804733061,10.01983166916549]}"
1327,-0.01003415696322918,29.84376407000002,"{""type"":""Point"",""coordinates"":[76.14957875814603,9.866436950745506]}"
1328,0.12154419720172882,39.309970460000045,"{""type"":""Point"",""coordinates"":[76.34974463010806,9.97723930181638]}"
1329,0.06227464601397514,30.511986980000017,"{""type"":""Point"",""coordinates"":[76.26249529471905,9.906810349990872]}"
1330,0.16121239960193634,35.970564920000015,"{""type"":""Point"",""coordinates"":[76.27920102992765,10.021414745708148]}"
1331,0.131752610206604,35.4031736,"{""type"":""Point"",""coordinates"":[76.28424829286392,9.894143350916131]}"
1332,-0.02204415760934353,30.083025470000024,"{""type"":""Point"",""coordinates"":[76.26612827450018,9.806194266456181]}"
1333,0.30554237961769104,35.13656804000004,"{""type"":""Point"",""coordinates"":[76.37954450198359,9.990997204410741]}"
1334,-0.011378196999430656,29.989029920000036,"{""type"":""Point"",""coordinates"":[76.19054682270367,9.892047172144744]}"
1335,0.22935909032821655,36.295276820000026,"{""type"":""Point"",""coordinates"":[76.34269993689658,9.992881255461953]}"
1336,0.2948090434074402,34.35384146000001,"{""type"":""Point"",""coordinates"":[76.3847467571962,9.933599126488158]}"
1337,0.3391236364841461,35.28696092000001,"{""type"":""Point"",""coordinates"":[76.37668491917779,9.910403887197573]}"
1338,0.06299842894077301,31.01785394000001,"{""type"":""Point"",""coordinates"":[76.26606291427264,9.910632027531927]}"
1339,0.15727375447750092,38.46059249000001,"{""type"":""Point"",""coordinates"":[76.3082889309757,9.995493897943733]}"
1340,-0.009282688610255718,30.00441101000004,"{""type"":""Point"",""coordinates"":[76.20704591959542,9.857747296847107]}"
1341,-0.024528872221708298,30.501732919999995,"{""type"":""Point"",""coordinates"":[76.285053121629,9.836730078707076]}"
1342,0.3015219569206238,34.60677494000004,"{""type"":""Point"",""coordinates"":[76.33496294715523,9.861848583041812]}"
1343,0.24273493885993958,35.00839229000002,"{""type"":""Point"",""coordinates"":[76.22161074906676,10.039099812197103]}"
1344,0.022507058456540108,32.42949620000002,"{""type"":""Point"",""coordinates"":[76.32139301695558,9.921580660785757]}"
1345,-0.01476770918816328,31.175082860000032,"{""type"":""Point"",""coordinates"":[76.25456514036387,10.047462638891929]}"
1346,0.260372132062912,34.27180898000006,"{""type"":""Point"",""coordinates"":[76.35770781205561,9.937452117918232]}"
1347,0.27433374524116516,33.58478696000003,"{""type"":""Point"",""coordinates"":[76.22997233086026,9.978742353884059]}"
1348,0.2886054813861847,35.755229660000055,"{""type"":""Point"",""coordinates"":[76.39891735413096,9.90884722100564]}"
1349,0.31619423627853394,36.22691642000001,"{""type"":""Point"",""coordinates"":[76.38570003006609,9.951012648019072]}"
1350,0.16415990889072418,35.92613066000001,"{""type"":""Point"",""coordinates"":[76.30997105522003,9.967367151624202]}"
1351,-0.02847965434193611,30.083025470000024,"{""type"":""Point"",""coordinates"":[76.26920817662746,9.814993687726126]}"
1352,-0.010199839249253273,29.881362290000027,"{""type"":""Point"",""coordinates"":[76.16427686602368,9.894847246413637]}"
1353,-0.029784424230456352,29.737805449999996,"{""type"":""Point"",""coordinates"":[76.18332465729911,9.96913119844262]}"
1354,0.20503748953342438,35.74839362,"{""type"":""Point"",""coordinates"":[76.30992102906471,9.930452671427629]}"
1355,0.05611589923501015,42.76558868000001,"{""type"":""Point"",""coordinates"":[76.27160679679034,9.948104542188117]}"
1356,-0.0212965477257967,29.85572714,"{""type"":""Point"",""coordinates"":[76.1784913888011,9.993435157144498]}"
1357,0.27908027172088623,36.17051909000003,"{""type"":""Point"",""coordinates"":[76.39600509679144,9.921219274805155]}"
1358,0.27727505564689636,34.59822989000003,"{""type"":""Point"",""coordinates"":[76.32975551529715,9.929322298413602]}"
1359,-0.009355041198432446,29.686535150000026,"{""type"":""Point"",""coordinates"":[76.1596923279408,9.89936813713429]}"
1360,0.29537492990493774,33.96418718000001,"{""type"":""Point"",""coordinates"":[76.30948407040766,9.814351535653536]}"
1361,-0.02031954750418663,29.842055060000007,"{""type"":""Point"",""coordinates"":[76.17551282338462,9.963838595918572]}"
1362,-0.002257436281070113,31.41092623999998,"{""type"":""Point"",""coordinates"":[76.22954934134675,10.055815046950775]}"
1363,0.26729345321655273,33.902662820000046,"{""type"":""Point"",""coordinates"":[76.31559603420965,9.89282018046438]}"
1364,-0.008010640740394592,31.02639899000002,"{""type"":""Point"",""coordinates"":[76.21082451575816,10.036248659895234]}"
1365,0.2530043125152588,36.92761052000003,"{""type"":""Point"",""coordinates"":[76.34829510934769,10.028704634453392]}"
1366,-0.009917124174535275,29.912124470000037,"{""type"":""Point"",""coordinates"":[76.16118303282306,9.867688241746224]}"
1367,0.29928797483444214,33.26520209,"{""type"":""Point"",""coordinates"":[76.3567655481267,9.938326354238727]}"
1368,-0.01985691301524639,30.06422636000002,"{""type"":""Point"",""coordinates"":[76.19291971697798,9.93547121363992]}"
1369,-0.03453792631626129,29.749768520000032,"{""type"":""Point"",""coordinates"":[76.1995054337412,10.027213768014462]}"
1370,0.14436528086662292,43.080046519999996,"{""type"":""Point"",""coordinates"":[76.2671383667154,9.962348170480013]}"
1371,0.14911258220672607,32.506401650000015,"{""type"":""Point"",""coordinates"":[76.33725603673982,9.893213056659397]}"
1372,0.13499785959720612,37.26257648000001,"{""type"":""Point"",""coordinates"":[76.30059578214995,10.008295842116155]}"
1373,0.26636072993278503,33.70783568000002,"{""type"":""Point"",""coordinates"":[76.37430317418008,10.009236201108042]}"
1374,0.16165830194950104,32.40898808000003,"{""type"":""Point"",""coordinates"":[76.20887218280775,10.046146468195658]}"
1375,0.10551511496305466,36.97546280000006,"{""type"":""Point"",""coordinates"":[76.37869530847495,9.9925259678918]}"
1376,-0.011067509651184082,29.971939820000046,"{""type"":""Point"",""coordinates"":[76.20195947064838,9.905936960799217]}"
1377,0.2928259074687958,33.724925780000035,"{""type"":""Point"",""coordinates"":[76.37975306670536,9.938019072575171]}"
1378,0.257970929145813,33.314763380000045,"{""type"":""Point"",""coordinates"":[76.30606404584432,9.915228128658155]}"
1379,0.3008972406387329,35.235690620000014,"{""type"":""Point"",""coordinates"":[76.3426977780866,9.989401212012153]}"
1380,-0.028001539409160614,29.958267739999997,"{""type"":""Point"",""coordinates"":[76.22206048560767,9.940034579112941]}"
1381,-0.037651486694812775,30.38210221999998,"{""type"":""Point"",""coordinates"":[76.21745401072094,9.95197041827804]}"
1382,0.19231456518173218,36.28844078,"{""type"":""Point"",""coordinates"":[76.31397532806763,10.015816649669835]}"
1383,-0.014110029675066471,30.069353390000032,"{""type"":""Point"",""coordinates"":[76.24821535826435,9.82146243880183]}"
1384,-0.03179597482085228,30.27614360000001,"{""type"":""Point"",""coordinates"":[76.209983790486,9.942890677812564]}"
1385,0.24796956777572632,35.31943211000004,"{""type"":""Point"",""coordinates"":[76.37254786229786,9.946204273112402]}"
1386,-0.019067581743001938,30.165057950000033,"{""type"":""Point"",""coordinates"":[76.23542442800667,9.906012455709847]}"
1387,-0.008859523572027683,29.823255950000032,"{""type"":""Point"",""coordinates"":[76.13874154474021,9.956445061218668]}"
1388,0.037965625524520874,31.86894092,"{""type"":""Point"",""coordinates"":[76.3115985343346,9.947917906996228]}"
1389,-0.038687173277139664,30.32741390000001,"{""type"":""Point"",""coordinates"":[76.19957850846697,10.041610652935045]}"
1390,-0.013271170668303967,29.684826140000013,"{""type"":""Point"",""coordinates"":[76.2521244548212,9.815654917727587]}"
1391,0.3572383522987366,35.464697960000024,"{""type"":""Point"",""coordinates"":[76.3795433110249,9.998865296966247]}"
1392,0.1790241003036499,35.73643055000002,"{""type"":""Point"",""coordinates"":[76.31184508302157,9.827059067226042]}"
1393,0.2009737640619278,34.27522700000003,"{""type"":""Point"",""coordinates"":[76.2216096773757,10.012083424262144]}"
1394,-0.010040761902928352,29.73096941000003,"{""type"":""Point"",""coordinates"":[76.1537150399501,9.914162232978027]}"
1395,0.2314986139535904,33.32843546000004,"{""type"":""Point"",""coordinates"":[76.3189353431478,9.89467134040992]}"
1396,-0.035638611763715744,29.958267739999997,"{""type"":""Point"",""coordinates"":[76.2470393234098,9.911974806798975]}"
1397,0.29297935962677,33.47199230000001,"{""type"":""Point"",""coordinates"":[76.33529344704138,9.81842762959383]}"
1398,-0.017126502469182014,29.797620800000004,"{""type"":""Point"",""coordinates"":[76.18539989981905,9.918000061227971]}"
1399,-0.037346724420785904,30.18043904000004,"{""type"":""Point"",""coordinates"":[76.21465566979816,9.976819326411267]}"
1400,0.3332713544368744,33.86506459999998,"{""type"":""Point"",""coordinates"":[76.38282576527858,9.991016433822983]}"
1401,-0.02732313983142376,29.872817240000018,"{""type"":""Point"",""coordinates"":[76.1919971853604,10.034289849101485]}"
1402,-0.040398094803094864,30.09498854000003,"{""type"":""Point"",""coordinates"":[76.30172021477492,9.89411985082392]}"
1403,5.228358204476535E-4,31.400672180000015,"{""type"":""Point"",""coordinates"":[76.31991528397607,9.850645736827058]}"
1404,-0.015844540670514107,29.62330178000002,"{""type"":""Point"",""coordinates"":[76.15837750208239,9.998104383789427]}"
1405,-0.03700559213757515,30.648707780000024,"{""type"":""Point"",""coordinates"":[76.36045423962965,9.883248331102036]}"
1406,-0.007280220277607441,29.980484870000026,"{""type"":""Point"",""coordinates"":[76.20217841562285,9.839892210659048]}"
1407,-0.03730291128158569,30.16334893999999,"{""type"":""Point"",""coordinates"":[76.2027377618111,9.980588774889949]}"
1408,-0.011121178045868874,31.181918900000028,"{""type"":""Point"",""coordinates"":[76.34086349457321,9.889379161877836]}"
1409,0.2860664427280426,34.38118562,"{""type"":""Point"",""coordinates"":[76.30994441986684,9.864649484619365]}"
1410,-0.0066607980988919735,29.848891100000003,"{""type"":""Point"",""coordinates"":[76.18710152204476,9.824428222827263]}"
1411,-0.0037591238506138325,31.728802100000053,"{""type"":""Point"",""coordinates"":[76.25730994559007,9.993029216458025]}"
1412,-0.05964411050081253,30.322286870000028,"{""type"":""Point"",""coordinates"":[76.2729136241307,9.851428465177733]}"
1413,0.2938232123851776,34.66829930000006,"{""type"":""Point"",""coordinates"":[76.27579114746632,9.994964995930394]}"
1414,0.1045832633972168,39.98673842000005,"{""type"":""Point"",""coordinates"":[76.25080469489424,9.96540375081189]}"
1415,0.3228713274002075,34.62557405000001,"{""type"":""Point"",""coordinates"":[76.36976305347687,9.95860306358285]}"
1416,-0.0022650740575045347,30.92727641000002,"{""type"":""Point"",""coordinates"":[76.24816402071885,10.062508364923874]}"
1417,-0.029166018590331078,30.77688353000002,"{""type"":""Point"",""coordinates"":[76.35785024180839,9.874751462096382]}"
1418,0.2992934584617615,36.39952643000001,"{""type"":""Point"",""coordinates"":[76.22879657756955,9.982223471436935]}"
1419,-0.009294199757277966,29.80958387000001,"{""type"":""Point"",""coordinates"":[76.1746098008076,9.89778280841546]}"
1420,-0.01765434257686138,29.867690210000006,"{""type"":""Point"",""coordinates"":[76.18015778850159,9.935799569344798]}"
1421,-0.017653031274676323,29.79249377000002,"{""type"":""Point"",""coordinates"":[76.16654836702642,9.987636577699954]}"
1422,-0.01570945791900158,29.97706685000003,"{""type"":""Point"",""coordinates"":[76.20734156727455,9.92015746779962]}"
1423,0.09630461782217026,41.45306900000003,"{""type"":""Point"",""coordinates"":[76.36602825070598,9.975155605456813]}"
1424,-0.009500507265329361,30.230000330000024,"{""type"":""Point"",""coordinates"":[76.22480115964825,9.853857057538661]}"
1425,-0.04579739272594452,30.792264619999997,"{""type"":""Point"",""coordinates"":[76.28333156241348,9.847262796562969]}"
1426,-0.023861000314354897,29.95143170000003,"{""type"":""Point"",""coordinates"":[76.18709074304904,9.946513852132684]}"
1427,0.2374287247657776,34.93490486000002,"{""type"":""Point"",""coordinates"":[76.3007863350879,9.87551180790643]}"
1428,0.2940724492073059,37.90174622000001,"{""type"":""Point"",""coordinates"":[76.3308010069126,10.04704717841685]}"
1429,-0.008822483941912651,30.04200923000002,"{""type"":""Point"",""coordinates"":[76.21660173636573,9.837333854648751]}"
1430,-0.02423407882452011,30.105242600000025,"{""type"":""Point"",""coordinates"":[76.2407225652936,9.900068288807914]}"
1431,0.29767581820487976,34.84945435999998,"{""type"":""Point"",""coordinates"":[76.35159020913473,9.953234886730517]}"
1432,0.25177204608917236,36.71227526000001,"{""type"":""Point"",""coordinates"":[76.36720517102637,9.95323171238323]}"
1433,0.10921026766300201,33.089174060000005,"{""type"":""Point"",""coordinates"":[76.29391148224397,9.850875835475314]}"
1434,0.3435508608818054,34.55721365000002,"{""type"":""Point"",""coordinates"":[76.38541434490618,9.918236522812926]}"
1435,-0.012976440601050854,29.77882169,"{""type"":""Point"",""coordinates"":[76.15174371595137,9.94875348531655]}"
1436,0.27558377385139465,36.01158115999999,"{""type"":""Point"",""coordinates"":[76.38467562426861,9.923826313279937]}"
1437,-0.023954318836331367,30.19752914000003,"{""type"":""Point"",""coordinates"":[76.21109618332687,9.932806154157774]}"
1438,0.17026174068450928,37.171998950000045,"{""type"":""Point"",""coordinates"":[76.28442627521335,9.906020723102657]}"
1439,-0.02539108879864216,30.985382750000014,"{""type"":""Point"",""coordinates"":[76.28064464538197,9.959779033821532]}"
1440,-0.033328793942928314,30.207783199999994,"{""type"":""Point"",""coordinates"":[76.25450731036389,9.874599313592006]}"
1441,0.15821336209774017,37.390752230000004,"{""type"":""Point"",""coordinates"":[76.34467607214279,10.031497029130916]}"
1442,-0.011155907064676285,29.719006339999993,"{""type"":""Point"",""coordinates"":[76.14821428023131,9.954839995593714]}"
1443,0.18078599870204926,33.50959052000002,"{""type"":""Point"",""coordinates"":[76.23193056938334,10.016051642050048]}"
1444,0.21898257732391357,36.73791041000001,"{""type"":""Point"",""coordinates"":[76.31004208436333,9.89696287482421]}"
1445,0.21932554244995117,35.26987082000002,"{""type"":""Point"",""coordinates"":[76.37333585511476,9.937250225708295]}"
1446,-0.024976808577775955,30.10695161000004,"{""type"":""Point"",""coordinates"":[76.25157410848587,9.874936387645358]}"
1447,0.15028610825538635,36.73278338,"{""type"":""Point"",""coordinates"":[76.27306828391274,10.019871717056958]}"
1448,-0.00985659472644329,29.715588319999995,"{""type"":""Point"",""coordinates"":[76.1508870694481,9.89991338886175]}"
1449,0.30246302485466003,37.44031352000002,"{""type"":""Point"",""coordinates"":[76.31720835076074,10.010895727812917]}"
1450,0.13044214248657227,37.55652620000001,"{""type"":""Point"",""coordinates"":[76.31682691705493,10.003140555458225]}"
1451,0.29086095094680786,34.302571160000014,"{""type"":""Point"",""coordinates"":[76.32605515619554,9.86070300533991]}"
1452,-0.03879339247941971,30.08131646000004,"{""type"":""Point"",""coordinates"":[76.2222792241405,9.952703259103368]}"
1453,-0.011369239538908005,29.949722690000016,"{""type"":""Point"",""coordinates"":[76.1936588920666,9.890055218702322]}"
1454,0.022170906886458397,33.82063033999998,"{""type"":""Point"",""coordinates"":[76.2797006681708,9.958609489215748]}"
1455,0.1912643164396286,36.52086614000001,"{""type"":""Point"",""coordinates"":[76.36670819788051,9.968150581734276]}"
1456,0.06883929669857025,32.90630999000004,"{""type"":""Point"",""coordinates"":[76.30764690060828,9.969692111376023]}"
1457,0.1833135038614273,33.60187705999999,"{""type"":""Point"",""coordinates"":[76.33606121467129,9.819556551727821]}"
1458,0.23339419066905975,37.03015112000003,"{""type"":""Point"",""coordinates"":[76.31041871116031,9.92437033614025]}"
1459,-0.009211239404976368,30.011247050000037,"{""type"":""Point"",""coordinates"":[76.16559436760589,9.88417370579527]}"
1460,-0.016162967309355736,30.928985420000032,"{""type"":""Point"",""coordinates"":[76.26794691265867,10.008919957864789]}"
1461,-0.010791358537971973,30.55300322000005,"{""type"":""Point"",""coordinates"":[76.2408413357792,9.803855287337493]}"
1462,0.3237626552581787,33.09259208000003,"{""type"":""Point"",""coordinates"":[76.30884448842414,9.804858557096125]}"
1463,-0.00847688876092434,30.031755170000025,"{""type"":""Point"",""coordinates"":[76.21859276199154,9.856037024225417]}"
1464,-0.03786292299628258,29.89503437000002,"{""type"":""Point"",""coordinates"":[76.19809006750033,9.964071421914767]}"
1465,0.14933054149150848,31.564737140000034,"{""type"":""Point"",""coordinates"":[76.26020606882136,10.0558976502657]}"
1466,-0.009726638905704021,30.21974627,"{""type"":""Point"",""coordinates"":[76.2241895535017,9.868434713392821]}"
1467,-0.015609492547810078,29.82154694000002,"{""type"":""Point"",""coordinates"":[76.17900642695052,9.926575030817276]}"
1468,-0.010089373216032982,29.693371190000022,"{""type"":""Point"",""coordinates"":[76.15308177348237,9.91407283955181]}"
1469,0.21525666117668152,34.53841454000002,"{""type"":""Point"",""coordinates"":[76.35558366950318,9.932096522281412]}"
1470,-0.008847477845847607,29.9514317,"{""type"":""Point"",""coordinates"":[76.15473469279351,9.876572504338533]}"
1471,0.18663378059864044,33.28912823000002,"{""type"":""Point"",""coordinates"":[76.34612029601706,9.920566502564675]}"
1472,-0.0388418473303318,30.72561323000002,"{""type"":""Point"",""coordinates"":[76.28411294604665,9.830812138344832]}"
1473,0.2803577780723572,34.64437315999999,"{""type"":""Point"",""coordinates"":[76.32884178717052,9.930279097592214]}"
1474,0.2143183946609497,34.41194780000001,"{""type"":""Point"",""coordinates"":[76.23154969167936,10.01474498982402]}"
1475,-0.033373620361089706,30.20094716,"{""type"":""Point"",""coordinates"":[76.20619162539288,9.944633435936996]}"
1476,-0.006254696287214756,30.019792100000018,"{""type"":""Point"",""coordinates"":[76.1753437011825,9.843850839637536]}"
1477,0.3553096354007721,33.55402478000002,"{""type"":""Point"",""coordinates"":[76.30300760415774,9.826990519465626]}"
1478,0.240679070353508,35.66977916000002,"{""type"":""Point"",""coordinates"":[76.37270793700232,10.013762228513935]}"
1479,-0.008641624823212624,29.80787486,"{""type"":""Point"",""coordinates"":[76.17172085561407,9.848965470571851]}"
1480,-0.00894103478640318,29.84889110000003,"{""type"":""Point"",""coordinates"":[76.1887246008028,9.852597456305112]}"
1481,0.1508585661649704,37.296756680000044,"{""type"":""Point"",""coordinates"":[76.29133192232256,10.017803816967293]}"
1482,-0.00953512080013752,29.81812892000002,"{""type"":""Point"",""coordinates"":[76.23262806773307,9.83074894247694]}"
1483,0.1759047955274582,35.41684568000005,"{""type"":""Point"",""coordinates"":[76.3125992545329,9.866891469599754]}"
1484,0.1393405646085739,36.87975824,"{""type"":""Point"",""coordinates"":[76.28148526329937,10.013108846451455]}"
1485,0.24500423669815063,34.96908506,"{""type"":""Point"",""coordinates"":[76.38906187720131,9.910092291563204]}"
1486,0.28990939259529114,34.497398299999986,"{""type"":""Point"",""coordinates"":[76.37724259184643,9.87065266191784]}"
1487,0.13259609043598175,38.14613464999999,"{""type"":""Point"",""coordinates"":[76.37103720751811,10.01699923234994]}"
1488,0.2024824470281601,35.35873934000003,"{""type"":""Point"",""coordinates"":[76.32988654595286,9.89636056213445]}"
1489,0.25290918350219727,36.47643188000001,"{""type"":""Point"",""coordinates"":[76.36946758005433,9.900659758044528]}"
1490,-0.02371160127222538,29.78736674000004,"{""type"":""Point"",""coordinates"":[76.1791743071635,9.977680618261031]}"
1491,-0.019741667434573174,29.876235260000044,"{""type"":""Point"",""coordinates"":[76.16873277329805,10.013403386292772]}"
1492,0.015275481157004833,32.22783302000005,"{""type"":""Point"",""coordinates"":[76.26959897156327,10.036872701104569]}"
1493,-0.007736856117844582,29.81812892000002,"{""type"":""Point"",""coordinates"":[76.20228682189295,9.826368937910978]}"
1494,-0.021042637526988983,29.975357840000015,"{""type"":""Point"",""coordinates"":[76.17007427762813,10.00772135016578]}"
1495,-0.009740551933646202,29.68824416000004,"{""type"":""Point"",""coordinates"":[76.142091491949,9.963514241079535]}"
